workerid,language,initialValue,die0numdots,die0color,die1numdots,die1color,die2numdots,die2color,die3numdots,die3color,numRed,numBlack,context,quantifier,number,qcolor,attentionCheck,requestedValue,rt,response
A15EZJS1DROADE,english,0.23277224390767515,1,red,5,black,2,black,1,red,2,7,existential,exactly,four,black,No,NA,3066,14
A15EZJS1DROADE,english,0.7646580310538411,3,red,1,red,4,black,1,black,4,5,existential,only,seven,black,No,NA,3254,26
A15EZJS1DROADE,english,0.3935342507902533,1,black,5,red,1,red,3,black,6,4,plain,less than,four,black,No,NA,4745,38
A15EZJS1DROADE,english,0.017860973719507456,2,red,1,black,3,red,2,black,5,3,plain,exactly,eight,red,No,NA,2752,9
A15EZJS1DROADE,english,0.9325256180018187,1,black,5,red,4,red,6,black,9,7,existential,more than,six,black,No,NA,5949,91
A15EZJS1DROADE,english,0.029166179476305842,3,black,4,black,6,red,6,red,12,7,plain,exactly,four,red,No,NA,3296,4
A15EZJS1DROADE,english,0.13961278344504535,3,black,6,red,4,black,1,red,7,7,plain,bare,seven,black,No,NA,4856,100
A15EZJS1DROADE,english,0.0983113597612828,3,red,1,black,1,black,4,red,7,2,plain,more than,eight,red,No,NA,5018,23
AOT04CJ43L5V1,English,0.6490084859542549,1,red,4,black,6,red,2,black,7,6,existential,less than,five,black,No,NA,15350,10
AOT04CJ43L5V1,English,0.9836161488201469,4,red,5,black,2,red,1,black,6,6,plain,bare,six,black,No,NA,5554,100
AOT04CJ43L5V1,English,0.41020899335853755,6,red,1,black,3,black,5,red,11,4,existential,less than,five,red,No,NA,10514,10
AOT04CJ43L5V1,English,0.30560565809719265,4,black,4,black,2,red,5,red,7,8,existential,less than,four,black,No,NA,8798,10
AOT04CJ43L5V1,English,0.8984832495916635,5,black,3,red,6,black,1,red,4,11,existential,only,six,black,No,NA,7160,0
AOT04CJ43L5V1,English,0.3440025011077523,6,red,6,red,1,black,6,black,12,7,plain,less than,five,black,No,NA,11419,5
AOT04CJ43L5V1,English,0.7216504784300923,3,red,6,black,1,red,3,black,4,9,existential,more than,four,black,No,NA,5694,90
AOT04CJ43L5V1,English,0.9429746207315475,6,black,5,red,2,black,6,red,11,8,plain,exactly,seven,black,No,NA,10608,10
AOT04CJ43L5V1,English,0.9775484821293503,5,black,3,red,4,red,2,black,7,7,existential,exactly,seven,red,No,NA,6818,100
AOT04CJ43L5V1,English,0.1400597805622965,2,black,3,red,4,red,1,black,7,3,plain,bare,six,red,No,NA,4321,20
AOT04CJ43L5V1,English,0.9789347250480205,5,red,1,red,2,black,4,black,6,6,plain,only,five,red,No,NA,7254,25
AOT04CJ43L5V1,English,0.6825461685657501,2,black,2,red,5,black,4,red,6,7,plain,exactly,five,red,No,NA,7426,15
AOT04CJ43L5V1,English,0.1115262305829674,6,black,6,black,5,red,3,red,8,12,plain,bare,five,black,Yes,50,10436,50
AOT04CJ43L5V1,English,0.620320756919682,1,red,4,black,6,black,1,red,2,10,plain,only,five,black,No,NA,6412,0
AOT04CJ43L5V1,English,0.544509255560115,3,red,1,black,4,red,5,black,7,6,existential,exactly,seven,red,No,NA,3806,100
AOT04CJ43L5V1,English,0.24262413824908435,2,black,6,red,3,red,6,black,9,8,plain,only,six,black,No,NA,4774,25
AOT04CJ43L5V1,English,0.6739923660643399,2,red,6,black,5,black,1,red,3,11,existential,exactly,five,red,No,NA,7129,10
AOT04CJ43L5V1,English,0.0110059620346874,3,black,6,black,1,red,4,red,5,9,plain,less than,seven,black,No,NA,8143,0
AOT04CJ43L5V1,English,0.4425924173556268,1,black,3,red,5,black,5,red,8,6,existential,only,seven,black,No,NA,6646,25
AOT04CJ43L5V1,English,0.5932219619862735,1,black,5,red,3,black,5,red,10,4,plain,bare,four,black,No,NA,7067,100
AOT04CJ43L5V1,English,0.45393723296001554,6,black,2,red,4,red,1,black,6,7,plain,exactly,four,black,No,NA,4534,0
AOT04CJ43L5V1,English,0.19811708922497928,1,black,5,red,4,black,2,red,7,5,existential,exactly,six,red,No,NA,7551,25
AOT04CJ43L5V1,English,0.1435708978679031,3,red,4,red,1,black,2,black,7,3,existential,less than,six,black,No,NA,7940,90
AOT04CJ43L5V1,English,0.20186794130131602,4,black,2,red,5,black,2,red,4,9,existential,less than,seven,black,No,NA,7894,20
AOT04CJ43L5V1,English,0.5991205919999629,4,black,6,black,5,red,5,red,10,10,existential,exactly,five,black,No,NA,7394,10
AOT04CJ43L5V1,English,0.8593142116442323,3,black,4,red,2,red,6,black,6,9,existential,less than,five,red,Yes,24,6272,24
AOT04CJ43L5V1,English,0.7583691684994847,2,black,4,red,1,red,3,black,5,5,existential,exactly,four,red,No,NA,10795,35
AOT04CJ43L5V1,English,0.3952276650816202,5,black,6,red,4,black,4,red,10,9,plain,less than,five,black,No,NA,11278,0
AOT04CJ43L5V1,English,0.7209802600555122,5,black,5,red,1,red,1,black,6,6,existential,less than,six,red,No,NA,6271,40
AOT04CJ43L5V1,English,0.5640635441523045,5,red,6,black,5,black,3,red,8,11,plain,only,four,black,No,NA,5210,0
AOT04CJ43L5V1,English,0.23958455421961844,5,black,1,black,4,red,1,red,5,6,plain,exactly,five,red,No,NA,10858,100
AOT04CJ43L5V1,English,0.20779078197665513,5,black,3,red,6,red,5,black,9,10,plain,exactly,five,red,No,NA,5663,0
AOT04CJ43L5V1,English,0.0901368074119091,5,black,2,red,6,red,4,black,8,9,plain,bare,eight,red,No,NA,4384,100
AOT04CJ43L5V1,English,0.14399141049943864,1,red,5,black,5,red,6,black,6,11,existential,more than,five,black,No,NA,7722,90
AOT04CJ43L5V1,English,0.21743798744864762,1,red,1,black,5,red,6,black,6,7,plain,more than,seven,red,No,NA,7488,15
AOT04CJ43L5V1,English,0.7377396654337645,6,black,4,red,6,red,5,black,10,11,existential,exactly,four,black,No,NA,4446,0
AOT04CJ43L5V1,English,0.45814069570042193,3,black,6,red,5,red,6,black,11,9,existential,only,six,black,No,NA,6146,5
AOT04CJ43L5V1,English,0.6402839988004416,1,red,1,red,5,black,4,black,2,9,existential,less than,eight,black,No,NA,6564,25
AOT04CJ43L5V1,English,0.7059216203633696,2,red,4,black,5,red,1,black,7,5,plain,only,seven,black,No,NA,5834,10
AOT04CJ43L5V1,English,0.3083782794419676,2,black,4,red,3,black,3,red,7,5,plain,exactly,five,black,No,NA,6833,95
AYY0TNHJVK4U3,English,0.5629141520830033,1,black,4,red,3,red,6,black,7,7,existential,exactly,seven,black,No,NA,19646,75
AYY0TNHJVK4U3,English,0.8613758776190785,1,black,3,red,2,black,6,red,9,3,plain,only,four,black,No,NA,14712,0
AYY0TNHJVK4U3,English,0.1402732463656513,4,red,2,black,4,red,4,black,8,6,plain,exactly,seven,black,No,NA,11602,0
AYY0TNHJVK4U3,English,0.029371486742930775,6,black,1,red,4,red,1,black,5,7,existential,less than,six,red,No,NA,12369,64
AYY0TNHJVK4U3,English,0.7392209646467773,1,red,3,black,6,red,5,black,7,8,existential,only,four,red,No,NA,10873,0
AYY0TNHJVK4U3,English,0.8906180988638305,1,red,5,black,3,red,4,black,4,9,plain,only,six,red,No,NA,9694,0
AYY0TNHJVK4U3,English,0.9169798612639354,1,black,5,red,5,black,1,red,6,6,existential,exactly,eight,red,No,NA,7229,0
AYY0TNHJVK4U3,English,0.5220941461796068,2,red,1,black,1,red,4,black,3,5,plain,only,five,black,No,NA,14057,100
AYY0TNHJVK4U3,English,0.3202310429094096,5,red,5,black,2,red,1,black,7,6,existential,more than,six,red,No,NA,22764,65
AYY0TNHJVK4U3,English,0.05916935306371984,5,red,4,red,3,black,3,black,9,6,existential,exactly,eight,black,No,NA,12143,0
AYY0TNHJVK4U3,English,0.37234262253844164,4,black,4,red,4,red,4,black,8,8,existential,only,seven,red,No,NA,14378,0
AYY0TNHJVK4U3,English,0.7339764533723994,4,red,2,red,2,black,3,black,6,5,existential,more than,four,black,No,NA,15006,80
AYY0TNHJVK4U3,English,0.5029876664844145,3,red,5,black,2,black,1,red,4,7,plain,bare,eight,red,Yes,89,12514,89
AYY0TNHJVK4U3,English,0.9471278219871093,5,red,6,black,6,red,4,black,11,10,plain,more than,eight,red,No,NA,12381,100
AYY0TNHJVK4U3,English,0.3651104344605013,5,red,6,red,3,black,4,black,11,7,plain,bare,seven,black,No,NA,13156,100
AYY0TNHJVK4U3,English,0.8919529109951866,4,black,1,red,5,red,1,black,6,5,existential,bare,four,red,No,NA,11286,0
AYY0TNHJVK4U3,English,0.9511861019522514,3,black,1,black,2,red,6,red,8,4,plain,less than,eight,red,No,NA,14502,3
AYY0TNHJVK4U3,English,0.7394784113733636,2,black,6,black,2,red,1,red,3,8,plain,exactly,eight,black,No,NA,9571,100
AYY0TNHJVK4U3,English,0.0014208439573769605,2,black,4,red,6,black,5,red,9,8,existential,bare,four,red,No,NA,16611,0
AYY0TNHJVK4U3,English,0.084718880884604,3,red,6,red,6,black,4,black,9,10,existential,only,five,black,No,NA,9013,0
AYY0TNHJVK4U3,English,0.2962255267600167,4,red,6,black,1,black,5,red,9,7,existential,bare,six,black,No,NA,12907,0
AYY0TNHJVK4U3,English,0.18930994174534743,1,black,6,black,5,red,6,red,11,7,plain,only,six,black,No,NA,10344,0
AYY0TNHJVK4U3,English,0.4687215049587191,6,red,1,black,2,red,1,black,8,2,plain,bare,four,black,No,NA,7759,0
AYY0TNHJVK4U3,English,0.7989403872532327,6,red,5,black,1,red,1,black,7,6,plain,bare,eight,red,No,NA,16951,3
AYY0TNHJVK4U3,English,0.24776481376191772,3,red,5,red,2,black,4,black,8,6,plain,less than,five,black,No,NA,14640,0
AYY0TNHJVK4U3,English,0.872034261725531,4,red,5,black,5,black,2,red,6,10,existential,only,eight,black,Yes,36,13564,36
AYY0TNHJVK4U3,English,0.9607998627987386,4,red,6,black,3,red,5,black,7,11,existential,bare,five,black,No,NA,9885,0
AYY0TNHJVK4U3,English,0.6920502852664964,1,black,5,red,4,red,5,black,9,6,existential,exactly,six,red,No,NA,10105,0
AYY0TNHJVK4U3,English,0.5636052772715755,5,red,4,red,4,black,4,black,9,8,plain,bare,four,red,No,NA,8927,0
AYY0TNHJVK4U3,English,0.9503020955419458,2,black,5,black,6,red,2,red,8,7,existential,bare,seven,black,No,NA,8787,4
AYY0TNHJVK4U3,English,0.12872499307683793,3,black,3,red,6,red,1,black,9,4,plain,less than,seven,black,No,NA,14781,0
AYY0TNHJVK4U3,English,0.892231362578231,1,red,2,black,3,black,5,red,6,5,existential,less than,eight,black,No,NA,11533,100
AYY0TNHJVK4U3,English,0.36753591656377305,1,red,6,black,3,red,5,black,4,11,existential,only,eight,black,No,NA,12441,0
AYY0TNHJVK4U3,English,0.9372681691916843,1,black,4,black,3,red,3,red,6,5,existential,more than,seven,red,No,NA,8701,0
AYY0TNHJVK4U3,English,0.07780342056208223,6,red,5,black,6,red,3,black,12,8,plain,exactly,six,red,No,NA,8747,0
AYY0TNHJVK4U3,English,0.7608394481919905,3,black,4,red,1,black,5,red,9,4,plain,exactly,five,red,No,NA,17485,0
AYY0TNHJVK4U3,English,0.34153254490236207,2,red,5,black,5,red,4,black,7,9,existential,only,five,red,No,NA,6902,0
AYY0TNHJVK4U3,English,0.7659723144663888,1,black,6,red,4,red,3,black,10,4,existential,exactly,four,black,No,NA,9337,100
AYY0TNHJVK4U3,English,0.4576560185358599,2,black,2,black,4,red,6,red,10,4,plain,only,seven,red,No,NA,11330,0
AYY0TNHJVK4U3,English,0.45341689680192054,1,black,2,red,5,black,1,red,3,6,existential,less than,five,black,No,NA,7119,0
A1FZJ3S9CN8Z7T,English,0.47952919849194586,5,red,6,black,4,black,2,red,7,10,existential,more than,six,black,No,NA,6641,82
A1FZJ3S9CN8Z7T,English,0.8008881581481546,2,black,6,black,2,red,3,red,5,8,existential,less than,seven,black,No,NA,5703,8
A1FZJ3S9CN8Z7T,English,0.8634532780852169,6,red,2,black,3,red,4,black,9,6,existential,less than,seven,red,No,NA,3156,91
A1FZJ3S9CN8Z7T,English,0.7268726208712906,4,black,5,red,4,red,4,black,9,8,existential,less than,eight,red,No,NA,5766,0
A1FZJ3S9CN8Z7T,English,0.35763003933243454,1,red,6,black,5,black,1,red,2,11,existential,exactly,six,red,No,NA,4437,0
A1FZJ3S9CN8Z7T,English,0.5790444305166602,2,black,3,red,4,black,1,red,4,6,plain,bare,eight,red,No,NA,4953,0
A1FZJ3S9CN8Z7T,English,0.7442035197746009,2,red,1,red,3,black,3,black,3,6,plain,exactly,six,black,No,NA,3078,100
A1FZJ3S9CN8Z7T,English,0.1852936672512442,2,black,4,red,5,red,5,black,9,7,existential,less than,eight,black,No,NA,7187,100
A1FZJ3S9CN8Z7T,English,0.45012142742052674,5,red,2,black,6,black,3,red,8,8,plain,bare,eight,red,No,NA,7859,100
A1FZJ3S9CN8Z7T,English,0.31701307464390993,5,red,2,black,1,black,4,red,9,3,existential,bare,five,black,No,NA,13360,0
A1FZJ3S9CN8Z7T,English,0.11232473095878959,4,red,5,black,6,black,4,red,8,11,existential,bare,six,black,No,NA,6062,14
A1FZJ3S9CN8Z7T,English,0.5834007156081498,1,black,3,red,2,black,2,red,5,3,existential,only,six,red,No,NA,4250,0
A1FZJ3S9CN8Z7T,English,0.4115730037447065,3,black,4,red,1,black,4,red,8,4,plain,bare,four,red,Yes,65,4985,65
A1FZJ3S9CN8Z7T,English,0.9946248373016715,4,red,5,black,2,black,2,red,6,7,plain,bare,seven,black,No,NA,5625,100
A1FZJ3S9CN8Z7T,English,0.8007315946742892,1,black,2,red,2,black,4,red,6,3,plain,only,seven,black,No,NA,4156,0
A1FZJ3S9CN8Z7T,English,0.17941127461381257,5,black,1,black,1,red,1,red,2,6,existential,more than,eight,black,No,NA,3734,0
A1FZJ3S9CN8Z7T,English,0.5457110407296568,2,black,5,red,3,red,1,black,8,3,existential,less than,four,red,No,NA,2969,0
A1FZJ3S9CN8Z7T,English,0.13281502109020948,4,black,6,red,3,red,6,black,9,10,existential,less than,four,black,No,NA,6421,0
A1FZJ3S9CN8Z7T,English,0.9214805632364005,2,red,2,black,2,red,3,black,4,5,existential,less than,five,black,No,NA,3484,100
A1FZJ3S9CN8Z7T,English,0.39174929773434997,5,black,6,red,2,red,4,black,8,9,existential,bare,eight,red,No,NA,7563,0
A1FZJ3S9CN8Z7T,English,0.3922881409525871,6,black,6,red,6,black,1,red,7,12,plain,bare,four,red,No,NA,3234,0
A1FZJ3S9CN8Z7T,English,0.4583192658610642,5,black,4,black,6,red,3,red,9,9,plain,exactly,five,black,No,NA,56354,11
A1FZJ3S9CN8Z7T,English,0.36784684960730374,5,red,1,red,1,black,1,black,6,2,plain,bare,eight,black,No,NA,4125,0
A1FZJ3S9CN8Z7T,English,0.8474273781757802,2,red,5,red,6,black,1,black,7,7,existential,bare,seven,black,No,NA,7000,95
A1FZJ3S9CN8Z7T,English,0.7125106547027826,6,black,6,red,3,black,1,red,7,9,plain,less than,eight,black,No,NA,7578,20
A1FZJ3S9CN8Z7T,English,0.9026264089625329,5,red,5,black,2,black,5,red,10,7,existential,only,five,black,Yes,63,6047,63
A1FZJ3S9CN8Z7T,English,0.8341022811364383,2,red,5,black,4,black,5,red,7,9,existential,bare,seven,red,No,NA,4734,100
A1FZJ3S9CN8Z7T,English,0.11950850742869079,1,red,4,black,6,red,2,black,7,6,existential,less than,five,red,No,NA,5531,12
A1FZJ3S9CN8Z7T,English,0.955519127426669,5,black,6,black,4,red,5,red,9,11,existential,only,eight,red,No,NA,9000,0
A1FZJ3S9CN8Z7T,English,0.125768554629758,6,red,4,black,6,red,5,black,12,9,existential,bare,eight,red,No,NA,7882,94
A1FZJ3S9CN8Z7T,English,0.4130732382182032,5,red,2,red,6,black,6,black,7,12,existential,more than,seven,red,No,NA,5797,0
A1FZJ3S9CN8Z7T,English,0.37432510033249855,1,red,1,red,3,black,5,black,2,8,existential,less than,four,black,No,NA,5125,0
A1FZJ3S9CN8Z7T,English,0.636943825520575,4,black,1,red,3,red,2,black,4,6,plain,only,six,red,No,NA,4437,0
A1FZJ3S9CN8Z7T,English,0.04888438223861158,6,black,6,red,2,red,2,black,8,8,existential,more than,six,black,No,NA,7547,100
A1FZJ3S9CN8Z7T,English,0.626919778296724,3,red,6,black,1,black,1,red,4,7,plain,exactly,seven,black,No,NA,3844,0
A1FZJ3S9CN8Z7T,English,0.4261008910834789,1,red,6,red,5,black,6,black,7,11,existential,bare,seven,black,No,NA,7469,65
A1FZJ3S9CN8Z7T,English,0.052327370969578624,4,red,5,red,6,black,1,black,9,7,existential,bare,six,red,No,NA,6562,56
A1FZJ3S9CN8Z7T,English,0.9171284676995128,6,red,3,black,5,black,6,red,12,8,plain,more than,seven,black,No,NA,5453,100
A1FZJ3S9CN8Z7T,English,0.8171307467855513,2,black,5,red,5,red,6,black,10,8,existential,bare,six,red,No,NA,7188,39
A1FZJ3S9CN8Z7T,English,0.39051153184846044,5,black,4,red,6,black,1,red,5,11,existential,less than,eight,black,No,NA,13722,13
A3P3VH8Z2ZLCJ3,english,0.6210904597016527,2,red,3,black,5,black,5,red,7,8,existential,less than,four,red,No,NA,7510,0
A3P3VH8Z2ZLCJ3,english,0.4487498435746352,2,black,1,black,6,red,2,red,8,3,plain,less than,eight,black,No,NA,5415,98
A3P3VH8Z2ZLCJ3,english,0.5733082545757515,6,black,1,black,2,red,6,red,8,7,plain,more than,five,red,No,NA,5703,100
A3P3VH8Z2ZLCJ3,english,0.46326094484059477,1,black,3,red,6,black,5,red,8,7,existential,exactly,six,black,No,NA,5112,0
A3P3VH8Z2ZLCJ3,english,0.564940728858871,5,red,2,black,5,black,3,red,8,7,existential,exactly,eight,black,No,NA,4464,0
A3P3VH8Z2ZLCJ3,english,0.2966041314252955,3,red,5,black,3,red,1,black,6,6,existential,more than,eight,black,No,NA,4575,0
A3P3VH8Z2ZLCJ3,english,0.9110297463128465,1,black,1,red,5,black,2,red,3,6,existential,more than,eight,red,No,NA,4294,0
A3P3VH8Z2ZLCJ3,english,0.9261702867967357,6,black,6,black,5,red,5,red,10,12,plain,less than,five,black,No,NA,8951,0
A3P3VH8Z2ZLCJ3,english,0.45507033566257904,6,red,2,black,5,red,1,black,11,3,existential,more than,seven,black,No,NA,4375,0
A3P3VH8Z2ZLCJ3,english,0.6786868410793914,4,red,1,black,4,red,1,black,8,2,existential,only,four,black,No,NA,4306,0
A3P3VH8Z2ZLCJ3,english,0.36043453519411206,1,black,3,red,2,black,1,red,4,3,existential,exactly,eight,black,No,NA,3636,0
A3P3VH8Z2ZLCJ3,english,0.6128424170457496,1,black,2,red,2,red,6,black,4,7,plain,only,five,red,No,NA,4392,1
A3P3VH8Z2ZLCJ3,english,0.2674055052074277,2,red,4,black,4,red,6,black,6,10,existential,exactly,six,black,Yes,71,3855,71
A3P3VH8Z2ZLCJ3,english,0.7052312450761016,3,black,6,red,3,red,4,black,9,7,existential,bare,eight,red,No,NA,3737,0
A3P3VH8Z2ZLCJ3,english,0.7099086178127282,4,black,2,red,2,red,6,black,4,10,existential,bare,four,black,No,NA,5212,89
A3P3VH8Z2ZLCJ3,english,0.7542574721333375,3,red,3,black,6,black,6,red,9,9,plain,only,four,black,No,NA,4280,0
A3P3VH8Z2ZLCJ3,english,0.6448844721988348,2,red,4,black,5,black,3,red,5,9,existential,exactly,eight,red,No,NA,3095,0
A3P3VH8Z2ZLCJ3,english,0.8311979314817803,2,red,4,black,6,red,2,black,8,6,existential,only,seven,red,No,NA,5879,0
A3P3VH8Z2ZLCJ3,english,0.3163090470208497,4,black,1,black,6,red,6,red,12,5,plain,only,seven,black,No,NA,4975,1
A3P3VH8Z2ZLCJ3,english,0.771930850162266,2,black,2,red,4,black,4,red,6,6,existential,only,four,black,No,NA,3447,0
A3P3VH8Z2ZLCJ3,english,0.9620923041298141,3,black,6,black,3,red,6,red,9,9,existential,bare,four,black,No,NA,4184,93
A3P3VH8Z2ZLCJ3,english,0.07694539281681212,1,red,6,black,4,black,5,red,6,10,existential,less than,five,red,No,NA,4983,2
A3P3VH8Z2ZLCJ3,english,0.5867023403087145,4,black,1,red,3,black,4,red,5,7,plain,bare,four,red,No,NA,3527,91
A3P3VH8Z2ZLCJ3,english,0.7883494611872777,5,red,2,black,1,black,2,red,7,3,existential,less than,eight,black,No,NA,4928,94
A3P3VH8Z2ZLCJ3,english,0.958489261562532,6,red,4,red,2,black,1,black,10,3,plain,less than,seven,red,No,NA,4144,0
A3P3VH8Z2ZLCJ3,english,0.11044956125591343,3,red,2,black,3,red,3,black,6,5,plain,bare,four,black,Yes,73,3345,73
A3P3VH8Z2ZLCJ3,english,0.5663255923122316,3,black,4,red,4,black,1,red,5,7,plain,more than,six,red,No,NA,4350,0
A3P3VH8Z2ZLCJ3,english,0.6894591470143753,5,black,1,black,6,red,5,red,11,6,existential,only,five,black,No,NA,3526,0
A3P3VH8Z2ZLCJ3,english,0.8058506561608797,4,black,1,red,1,black,3,red,4,5,plain,less than,eight,black,No,NA,4463,88
A3P3VH8Z2ZLCJ3,english,0.8067536529226056,5,black,4,black,1,red,5,red,6,9,existential,less than,eight,black,No,NA,6039,0
A3P3VH8Z2ZLCJ3,english,0.25105525580577637,2,red,4,red,5,black,2,black,6,7,plain,less than,six,red,No,NA,6376,0
A3P3VH8Z2ZLCJ3,english,0.5684418858148585,6,red,5,black,2,black,6,red,12,7,plain,more than,seven,black,No,NA,3927,1
A3P3VH8Z2ZLCJ3,english,0.12358267113487809,6,black,4,red,1,red,2,black,5,8,plain,exactly,six,red,No,NA,3239,0
A3P3VH8Z2ZLCJ3,english,0.691964804108181,4,red,1,red,2,black,6,black,5,8,plain,less than,five,black,No,NA,4120,0
A3P3VH8Z2ZLCJ3,english,0.23105335849503728,1,black,2,red,1,red,1,black,3,2,existential,only,six,red,No,NA,4152,0
A3P3VH8Z2ZLCJ3,english,0.28847497097201924,4,red,4,red,3,black,6,black,8,9,existential,exactly,five,red,No,NA,3257,0
A3P3VH8Z2ZLCJ3,english,0.35874503983162453,4,red,5,black,3,black,3,red,7,8,existential,more than,six,black,No,NA,4557,100
A3P3VH8Z2ZLCJ3,english,0.27030391150371547,6,red,4,red,2,black,3,black,10,5,existential,only,seven,black,No,NA,3256,0
A3P3VH8Z2ZLCJ3,english,0.1918658959381121,1,red,2,black,3,red,6,black,4,8,existential,only,four,red,No,NA,5121,100
A3P3VH8Z2ZLCJ3,english,0.0007629423072997854,3,red,6,black,1,black,5,red,8,7,plain,bare,eight,red,No,NA,5068,100
A1DV8PWJ0GYEV,English,0.20560624450445175,4,red,2,black,1,black,4,red,8,3,plain,bare,seven,black,No,NA,9110,0
A1DV8PWJ0GYEV,English,0.7906167372129858,3,red,4,black,6,black,5,red,8,10,plain,less than,seven,black,No,NA,10187,0
A1DV8PWJ0GYEV,English,0.12537743570283055,1,red,2,black,5,black,3,red,4,7,plain,less than,four,black,No,NA,4040,0
A1DV8PWJ0GYEV,English,0.05973904673010111,2,black,4,black,1,red,4,red,5,6,plain,exactly,six,red,No,NA,8783,0
A1DV8PWJ0GYEV,English,0.43094487115740776,2,red,3,red,5,black,3,black,5,8,existential,bare,eight,red,No,NA,3619,0
A1DV8PWJ0GYEV,English,0.6293202065862715,3,red,3,black,6,red,6,black,9,9,plain,only,five,black,No,NA,4134,0
A1DV8PWJ0GYEV,English,0.35109681892208755,1,black,1,red,2,black,4,red,5,3,plain,less than,five,red,No,NA,9626,0
A1DV8PWJ0GYEV,English,0.34323372482322156,3,red,6,black,6,red,3,black,9,9,plain,exactly,eight,red,No,NA,3697,0
A1DV8PWJ0GYEV,English,0.7186222265008837,4,black,1,red,5,black,6,red,7,9,plain,less than,seven,red,No,NA,6833,0
A1DV8PWJ0GYEV,English,0.18570953607559204,1,red,4,red,3,black,3,black,5,6,plain,bare,seven,black,No,NA,3401,0
A1DV8PWJ0GYEV,English,0.45681506022810936,6,red,4,red,1,black,1,black,10,2,plain,exactly,seven,black,No,NA,2636,0
A1DV8PWJ0GYEV,English,0.449589358875528,4,red,1,red,3,black,6,black,5,9,existential,more than,six,black,No,NA,5554,100
A1DV8PWJ0GYEV,English,0.06251716846600175,1,red,2,red,4,black,5,black,3,9,plain,only,four,red,Yes,91,6037,91
A1DV8PWJ0GYEV,English,0.5109677328728139,1,red,6,black,6,black,6,red,7,12,existential,more than,four,black,No,NA,4446,100
